Molecule: ./no_chain/4n6z 
Step: remove fragment, Previous ligand: [16*]c1cc[nH+]cc1[16*], New ligand: [16*]c1cc[nH+]cc1[16*], Score: tensor([0.3789]) 
Step: add fragment, Previous ligand: [6*]C(=O)Nc1nccnc1N, New ligand: [16*]c1cc[nH+]cc1C(=O)Nc1nccnc1N, Score: tensor([0.8357]) 
Step: remove fragment, Previous ligand: [16*]c1cc[nH+]cc1C(=O)Nc1nccnc1N, New ligand: [16*]c1cc[nH+]cc1C(=O)Nc1nccnc1N, Score: tensor([0.8357]) 
Step: add fragment, Previous ligand: [16*]c1cc[nH+]cc1C(=O)Nc1nccnc1N, New ligand: [16*]c1cc[nH+]cc1C(=O)Nc1nccnc1N, Score: tensor([0.8357]) 
Step: remove fragment, Previous ligand: [16*]c1cc[nH+]cc1C(=O)Nc1nccnc1N, New ligand: [6*]C(=O)Nc1nccnc1N, Score: tensor([0.6924]) 
Step: add fragment, Previous ligand: [6*]C(=O)Nc1nccnc1N, New ligand: Nc1nccnc1NC(=O)c1nccnc1N, Score: tensor([0.8318]) 
Step: remove fragment, Previous ligand: Nc1nccnc1NC(=O)c1nccnc1N, New ligand: Nc1nccnc1NC(=O)c1nccnc1N, Score: tensor([0.8318]) 
Step: remove fragment, Previous ligand: Nc1nccnc1NC(=O)c1nccnc1N, New ligand: Nc1nccnc1NC(=O)c1nccnc1N, Score: tensor([0.8318]) 
Step: remove fragment, Previous ligand: Nc1nccnc1NC(=O)c1nccnc1N, New ligand: Nc1nccnc1NC(=O)c1nccnc1N, Score: tensor([0.8318]) 
Step: remove fragment, Previous ligand: Nc1nccnc1NC(=O)c1nccnc1N, New ligand: [14*]c1nccnc1N, Score: tensor([0.4854]) 
Step: remove fragment, Previous ligand: [14*]c1nccnc1N, New ligand: [14*]c1nccnc1N, Score: tensor([0.4854]) 
Step: remove fragment, Previous ligand: [14*]c1nccnc1N, New ligand: [14*]c1nccnc1N, Score: tensor([0.4854]) 
Step: remove fragment, Previous ligand: [14*]c1nccnc1N, New ligand: [14*]c1nccnc1N, Score: tensor([0.4854]) 
Step: remove fragment, Previous ligand: [14*]c1nccnc1N, New ligand: [14*]c1nccnc1N, Score: tensor([0.4854]) 
Step: add fragment, Previous ligand: [14*]c1nccnc1N, New ligand: [5*]Nc1nccnc1N, Score: tensor([0.4773]) 
Step: add fragment, Previous ligand: [5*]Nc1nccnc1N, New ligand: [6*]C(=O)Nc1nccnc1N, Score: tensor([0.6967]) 
Step: add fragment, Previous ligand: [6*]C(=O)Nc1nccnc1N, New ligand: [16*]c1cc[nH+]cc1C(=O)Nc1nccnc1N, Score: tensor([0.8359]) 
Step: add fragment, Previous ligand: [16*]c1cc[nH+]cc1C(=O)Nc1nccnc1N, New ligand: Nc1nccnc1NC(=O)c1c[nH+]ccc1-c1nccnc1N, Score: tensor([0.6955]) 
Step: remove fragment, Previous ligand: Nc1nccnc1NC(=O)c1c[nH+]ccc1-c1nccnc1N, New ligand: [5*]NC(=O)c1c[nH+]ccc1-c1nccnc1N, Score: tensor([0.6462]) 
Step: remove fragment, Previous ligand: Nc1nccnc1Nc1c[nH+]ccc1N1CCC[C@H]([NH3+])C1, New ligand: Nc1nccnc1Nc1c[nH+]ccc1N1CCC[C@H]([NH3+])C1, Score: tensor([0.8451]) 
Step: remove fragment, Previous ligand: Nc1nccnc1Nc1c[nH+]ccc1N1CCC[C@H]([NH3+])C1, New ligand: Nc1nccnc1Nc1c[nH+]ccc1N1CCC[C@H]([NH3+])C1, Score: tensor([0.8451]) 
Step: remove fragment, Previous ligand: Nc1nccnc1Nc1c[nH+]ccc1N1CCC[C@H]([NH3+])C1, New ligand: Nc1nccnc1Nc1c[nH+]ccc1N1CCC[C@H]([NH3+])C1, Score: tensor([0.8451]) 
Step: remove fragment, Previous ligand: Nc1nccnc1Nc1c[nH+]ccc1N1CCC[C@H]([NH3+])C1, New ligand: Nc1nccnc1Nc1c[nH+]ccc1N1CCC[C@H]([NH3+])C1, Score: tensor([0.8451]) 
Step: remove fragment, Previous ligand: Nc1nccnc1Nc1c[nH+]ccc1N1CCC[C@H]([NH3+])C1, New ligand: Nc1nccnc1Nc1c[nH+]ccc1N1CCC[C@H]([NH3+])C1, Score: tensor([0.8451]) 
Step: remove fragment, Previous ligand: Nc1nccnc1Nc1c[nH+]ccc1N1CCC[C@H]([NH3+])C1, New ligand: [5*]N1CCC[C@H]([NH3+])C1, Score: tensor([0.4871]) 
Step: add fragment, Previous ligand: [5*]N1CCC[C@H]([NH3+])C1, New ligand: [6*]C(=O)N1CCC[C@H]([NH3+])C1, Score: tensor([0.4539]) 
Step: add fragment, Previous ligand: [6*]C(=O)N1CCC[C@H]([NH3+])C1, New ligand: [16*]c1cc[nH+]cc1C(=O)N1CCC[C@H]([NH3+])C1, Score: tensor([0.7191]) 
Step: add fragment, Previous ligand: [16*]c1cc[nH+]cc1C(=O)N1CCC[C@H]([NH3+])C1, New ligand: [NH3+][C@H]1CCCN(C(=O)c2c[nH+]ccc2N2CCC[C@H]([NH3+])C2)C1, Score: tensor([0.5908]) 
Step: remove fragment, Previous ligand: [NH3+][C@H]1CCCN(C(=O)c2c[nH+]ccc2N2CCC[C@H]([NH3+])C2)C1, New ligand: [NH3+][C@H]1CCCN(C(=O)c2c[nH+]ccc2N2CCC[C@H]([NH3+])C2)C1, Score: tensor([0.5908]) 
Step: remove fragment, Previous ligand: [NH3+][C@H]1CCCN(C(=O)c2c[nH+]ccc2N2CCC[C@H]([NH3+])C2)C1, New ligand: [5*]N1CCC[C@H]([NH3+])C1, Score: tensor([0.4844]) 
Step: remove fragment, Previous ligand: [5*]N1CCC[C@H]([NH3+])C1, New ligand: [5*]N1CCC[C@H]([NH3+])C1, Score: tensor([0.4844]) 
Step: add fragment, Previous ligand: [5*]N1CCC[C@H]([NH3+])C1, New ligand: [6*]C(=O)N1CCC[C@H]([NH3+])C1, Score: tensor([0.4538]) 
Step: remove fragment, Previous ligand: [6*]C(=O)N1CCC[C@H]([NH3+])C1, New ligand: [5*]N1CCC[C@H]([NH3+])C1, Score: tensor([0.4845]) 
Step: add fragment, Previous ligand: [5*]N1CCC[C@H]([NH3+])C1, New ligand: [6*]C(=O)N1CCC[C@H]([NH3+])C1, Score: tensor([0.4531]) 
Step: remove fragment, Previous ligand: [6*]C(=O)N1CCC[C@H]([NH3+])C1, New ligand: [5*]N1CCC[C@H]([NH3+])C1, Score: tensor([0.4865]) 
Step: add fragment, Previous ligand: [5*]N1CCC[C@H]([NH3+])C1, New ligand: [6*]C(=O)N1CCC[C@H]([NH3+])C1, Score: tensor([0.4543]) 
Step: remove fragment, Previous ligand: [6*]C(=O)N1CCC[C@H]([NH3+])C1, New ligand: [5*]N1CCC[C@H]([NH3+])C1, Score: tensor([0.4836]) 
Step: remove fragment, Previous ligand: [5*]N1CCC[C@H]([NH3+])C1, New ligand: [5*]N1CCC[C@H]([NH3+])C1, Score: tensor([0.4836]) 
Step: add fragment, Previous ligand: [5*]N1CCC[C@H]([NH3+])C1, New ligand: [6*]C(=O)N1CCC[C@H]([NH3+])C1, Score: tensor([0.4548]) 
Step: remove fragment, Previous ligand: [6*]C(=O)N1CCC[C@H]([NH3+])C1, New ligand: [1*]C([6*])=O, Score: tensor([0.3345]) 
Step: remove fragment, Previous ligand: [1*]C([6*])=O, New ligand: [1*]C([6*])=O, Score: tensor([0.3345]) 
Step: add fragment, Previous ligand: [1*]C([6*])=O, New ligand: [1*]C(=O)c1c[nH+]ccc1[16*], Score: tensor([0.5392]) 
Step: remove fragment, Previous ligand: [1*]C(=O)c1c[nH+]ccc1[16*], New ligand: [1*]C(=O)c1c[nH+]ccc1[16*], Score: tensor([0.5392]) 
Step: add fragment, Previous ligand: [1*]C(=O)c1c[nH+]ccc1[16*], New ligand: [1*]C(=O)c1c[nH+]ccc1-c1nccnc1N, Score: tensor([0.6837]) 
Step: remove fragment, Previous ligand: [1*]C(=O)c1c[nH+]ccc1-c1nccnc1N, New ligand: [1*]C(=O)c1c[nH+]ccc1-c1nccnc1N, Score: tensor([0.6837]) 
Step: remove fragment, Previous ligand: [1*]C(=O)c1c[nH+]ccc1-c1nccnc1N, New ligand: [14*]c1nccnc1N, Score: tensor([0.4864]) 
Step: remove fragment, Previous ligand: [14*]c1nccnc1N, New ligand: [14*]c1nccnc1N, Score: tensor([0.4864]) 
Step: remove fragment, Previous ligand: [14*]c1nccnc1N, New ligand: [14*]c1nccnc1N, Score: tensor([0.4864]) 
Step: add fragment, Previous ligand: [14*]c1nccnc1N, New ligand: [5*]Nc1nccnc1N, Score: tensor([0.4790]) 
Step: remove fragment, Previous ligand: [5*]Nc1nccnc1N, New ligand: [14*]c1nccnc1N, Score: tensor([0.4823]) 
Step: remove fragment, Previous ligand: [14*]c1nccnc1N, New ligand: [14*]c1nccnc1N, Score: tensor([0.4823]) 
Step: add fragment, Previous ligand: [14*]c1nccnc1N, New ligand: Nc1nccnc1-c1nccnc1N, Score: tensor([0.5736]) 
Step: remove fragment, Previous ligand: Nc1nccnc1-c1nccnc1N, New ligand: [14*]c1nccnc1N, Score: tensor([0.4819]) 
Step: add fragment, Previous ligand: [14*]c1nccnc1N, New ligand: Nc1nccnc1N1CCC[C@H]([NH3+])C1, Score: tensor([0.6039]) 
Step: remove fragment, Previous ligand: Nc1nccnc1N1CCC[C@H]([NH3+])C1, New ligand: [5*]N1CCC[C@H]([NH3+])C1, Score: tensor([0.4842]) 
Step: remove fragment, Previous ligand: [5*]N1CCC[C@H]([NH3+])C1, New ligand: [5*]N1CCC[C@H]([NH3+])C1, Score: tensor([0.4842]) 
Step: remove fragment, Previous ligand: [5*]N1CCC[C@H]([NH3+])C1, New ligand: [5*]N1CCC[C@H]([NH3+])C1, Score: tensor([0.4842]) 
Step: add fragment, Previous ligand: [5*]N1CCC[C@H]([NH3+])C1, New ligand: [16*]c1cc[nH+]cc1N1CCC[C@H]([NH3+])C1, Score: tensor([0.5616]) 
Step: add fragment, Previous ligand: [16*]c1cc[nH+]cc1N1CCC[C@H]([NH3+])C1, New ligand: [1*]C(=O)c1cc[nH+]cc1N1CCC[C@H]([NH3+])C1, Score: tensor([0.6940]) 
Step: remove fragment, Previous ligand: [1*]C(=O)c1cc[nH+]cc1N1CCC[C@H]([NH3+])C1, New ligand: [1*]C(=O)c1cc[nH+]cc1N1CCC[C@H]([NH3+])C1, Score: tensor([0.6940]) 
Step: remove fragment, Previous ligand: [1*]C(=O)c1cc[nH+]cc1N1CCC[C@H]([NH3+])C1, New ligand: [1*]C(=O)c1cc[nH+]cc1N1CCC[C@H]([NH3+])C1, Score: tensor([0.6940]) 
Step: add fragment, Previous ligand: [1*]C(=O)c1cc[nH+]cc1N1CCC[C@H]([NH3+])C1, New ligand: [5*]NC(=O)c1cc[nH+]cc1N1CCC[C@H]([NH3+])C1, Score: tensor([0.6692]) 
Step: add fragment, Previous ligand: [5*]NC(=O)c1cc[nH+]cc1N1CCC[C@H]([NH3+])C1, New ligand: [6*]C(=O)NC(=O)c1cc[nH+]cc1N1CCC[C@H]([NH3+])C1, Score: tensor([0.8395]) 
Step: add fragment, Previous ligand: [6*]C(=O)NC(=O)c1cc[nH+]cc1N1CCC[C@H]([NH3+])C1, New ligand: [6*]C(=O)NC(=O)c1cc[nH+]cc1N1CCC[C@H]([NH3+])C1, Score: tensor([0.8395]) 
Step: add fragment, Previous ligand: [6*]C(=O)NC(=O)c1cc[nH+]cc1N1CCC[C@H]([NH3+])C1, New ligand: [6*]C(=O)NC(=O)c1cc[nH+]cc1N1CCC[C@H]([NH3+])C1, Score: tensor([0.8395]) 
Step: add fragment, Previous ligand: [6*]C(=O)NC(=O)c1cc[nH+]cc1N1CCC[C@H]([NH3+])C1, New ligand: Nc1nccnc1C(=O)NC(=O)c1cc[nH+]cc1N1CCC[C@H]([NH3+])C1, Score: tensor([0.8452]) 
Step: remove fragment, Previous ligand: Nc1nccnc1C(=O)NC(=O)c1cc[nH+]cc1N1CCC[C@H]([NH3+])C1, New ligand: [6*]C(=O)NC(=O)c1nccnc1N, Score: tensor([0.8165]) 
Step: remove fragment, Previous ligand: [6*]C(=O)NC(=O)c1nccnc1N, New ligand: [6*]C(=O)NC(=O)c1nccnc1N, Score: tensor([0.8165]) 
Step: add fragment, Previous ligand: [6*]C(=O)NC(=O)c1nccnc1N, New ligand: [6*]C(=O)NC(=O)c1nccnc1N, Score: tensor([0.8165]) 
Step: remove fragment, Previous ligand: Nc1nccnc1C(=O)NC(=O)c1cc[nH+]cc1N1CCC[C@H]([NH3+])C1, New ligand: Nc1nccnc1C(=O)NC(=O)c1cc[nH+]cc1N1CCC[C@H]([NH3+])C1, Score: tensor([0.8452]) 
Step: remove fragment, Previous ligand: Nc1nccnc1C(=O)NC(=O)c1cc[nH+]cc1N1CCC[C@H]([NH3+])C1, New ligand: [16*]c1c[nH+]ccc1C(=O)NC(=O)c1nccnc1N, Score: tensor([0.8417]) 
Step: add fragment, Previous ligand: [16*]c1c[nH+]ccc1C(=O)NC(=O)c1nccnc1N, New ligand: [1*]C(=O)c1c[nH+]ccc1C(=O)NC(=O)c1nccnc1N, Score: tensor([0.8303]) 
Step: remove fragment, Previous ligand: [1*]C(=O)c1c[nH+]ccc1C(=O)NC(=O)c1nccnc1N, New ligand: [1*]C(=O)c1c[nH+]ccc1C(=O)NC(=O)c1nccnc1N, Score: tensor([0.8303]) 
Step: add fragment, Previous ligand: [1*]C(=O)c1c[nH+]ccc1C(=O)NC(=O)c1nccnc1N, New ligand: Nc1nccnc1C(=O)NC(=O)c1cc[nH+]cc1C(=O)N1CCC[C@H]([NH3+])C1, Score: tensor([0.8291]) 
Step: remove fragment, Previous ligand: Nc1nccnc1C(=O)NC(=O)c1cc[nH+]cc1C(=O)N1CCC[C@H]([NH3+])C1, New ligand: Nc1nccnc1C(=O)NC(=O)c1cc[nH+]cc1C(=O)N1CCC[C@H]([NH3+])C1, Score: tensor([0.8291]) 
Step: remove fragment, Previous ligand: Nc1nccnc1C(=O)NC(=O)c1cc[nH+]cc1C(=O)N1CCC[C@H]([NH3+])C1, New ligand: Nc1nccnc1C(=O)NC(=O)c1cc[nH+]cc1C(=O)N1CCC[C@H]([NH3+])C1, Score: tensor([0.8291]) 
Step: remove fragment, Previous ligand: Nc1nccnc1C(=O)NC(=O)c1cc[nH+]cc1C(=O)N1CCC[C@H]([NH3+])C1, New ligand: Nc1nccnc1C(=O)NC(=O)c1cc[nH+]cc1C(=O)N1CCC[C@H]([NH3+])C1, Score: tensor([0.8291]) 
Step: remove fragment, Previous ligand: Nc1nccnc1C(=O)NC(=O)c1cc[nH+]cc1C(=O)N1CCC[C@H]([NH3+])C1, New ligand: [1*]C(=O)c1cc[nH+]cc1C(=O)N1CCC[C@H]([NH3+])C1, Score: tensor([0.7935]) 
Step: add fragment, Previous ligand: [1*]C(=O)c1cc[nH+]cc1C(=O)N1CCC[C@H]([NH3+])C1, New ligand: [NH3+][C@H]1CCCN(C(=O)c2cc[nH+]cc2C(=O)N2CCC[C@H]([NH3+])C2)C1, Score: tensor([0.6131]) 
Step: remove fragment, Previous ligand: [NH3+][C@H]1CCCN(C(=O)c2cc[nH+]cc2C(=O)N2CCC[C@H]([NH3+])C2)C1, New ligand: [16*]c1cc[nH+]cc1C(=O)N1CCC[C@H]([NH3+])C1, Score: tensor([0.7212]) 
Step: add fragment, Previous ligand: [16*]c1cc[nH+]cc1C(=O)N1CCC[C@H]([NH3+])C1, New ligand: [16*]c1c[nH+]ccc1-c1cc[nH+]cc1C(=O)N1CCC[C@H]([NH3+])C1, Score: tensor([0.7405]) 
Step: add fragment, Previous ligand: [16*]c1c[nH+]ccc1-c1cc[nH+]cc1C(=O)N1CCC[C@H]([NH3+])C1, New ligand: [5*]Nc1c[nH+]ccc1-c1cc[nH+]cc1C(=O)N1CCC[C@H]([NH3+])C1, Score: tensor([0.7369]) 
Step: add fragment, Previous ligand: [5*]Nc1c[nH+]ccc1-c1cc[nH+]cc1C(=O)N1CCC[C@H]([NH3+])C1, New ligand: [16*]c1c[nH+]ccc1Nc1c[nH+]ccc1-c1cc[nH+]cc1C(=O)N1CCC[C@H]([NH3+])C1, Score: tensor([0.7400]) 
Step: remove fragment, Previous ligand: [16*]c1c[nH+]ccc1Nc1c[nH+]ccc1-c1cc[nH+]cc1C(=O)N1CCC[C@H]([NH3+])C1, New ligand: [5*]Nc1c[nH+]ccc1-c1cc[nH+]cc1C(=O)N1CCC[C@H]([NH3+])C1, Score: tensor([0.7402]) 
Step: add fragment, Previous ligand: [5*]Nc1c[nH+]ccc1-c1cc[nH+]cc1C(=O)N1CCC[C@H]([NH3+])C1, New ligand: [5*]Nc1c[nH+]ccc1-c1cc[nH+]cc1C(=O)N1CCC[C@H]([NH3+])C1, Score: tensor([0.7402]) 
Step: add fragment, Previous ligand: [5*]Nc1c[nH+]ccc1-c1cc[nH+]cc1C(=O)N1CCC[C@H]([NH3+])C1, New ligand: [6*]C(=O)Nc1c[nH+]ccc1-c1cc[nH+]cc1C(=O)N1CCC[C@H]([NH3+])C1, Score: tensor([0.6484]) 
Step: add fragment, Previous ligand: [6*]C(=O)Nc1c[nH+]ccc1-c1cc[nH+]cc1C(=O)N1CCC[C@H]([NH3+])C1, New ligand: Nc1nccnc1C(=O)Nc1c[nH+]ccc1-c1cc[nH+]cc1C(=O)N1CCC[C@H]([NH3+])C1, Score: tensor([0.8495]) 
Step: remove fragment, Previous ligand: Nc1nccnc1C(=O)Nc1c[nH+]ccc1-c1cc[nH+]cc1C(=O)N1CCC[C@H]([NH3+])C1, New ligand: [16*]c1c[nH+]ccc1-c1cc[nH+]cc1NC(=O)c1nccnc1N, Score: tensor([0.8561]) 
Step: add fragment, Previous ligand: [16*]c1c[nH+]ccc1-c1cc[nH+]cc1NC(=O)c1nccnc1N, New ligand: [1*]C(=O)c1c[nH+]ccc1-c1cc[nH+]cc1NC(=O)c1nccnc1N, Score: tensor([0.8516]) 
Step: remove fragment, Previous ligand: [1*]C(=O)c1c[nH+]ccc1-c1cc[nH+]cc1NC(=O)c1nccnc1N, New ligand: [1*]C(=O)c1c[nH+]ccc1-c1cc[nH+]cc1NC(=O)c1nccnc1N, Score: tensor([0.8516]) 
Step: remove fragment, Previous ligand: [1*]C(=O)c1c[nH+]ccc1-c1cc[nH+]cc1NC(=O)c1nccnc1N, New ligand: [5*]NC(=O)c1nccnc1N, Score: tensor([0.5623]) 
Step: add fragment, Previous ligand: [5*]NC(=O)c1nccnc1N, New ligand: [6*]C(=O)NC(=O)c1nccnc1N, Score: tensor([0.8171]) 
Step: add fragment, Previous ligand: [6*]C(=O)NC(=O)c1nccnc1N, New ligand: [16*]c1c[nH+]ccc1C(=O)NC(=O)c1nccnc1N, Score: tensor([0.8419]) 
Step: add fragment, Previous ligand: [16*]c1c[nH+]ccc1C(=O)NC(=O)c1nccnc1N, New ligand: [1*]C(=O)c1c[nH+]ccc1C(=O)NC(=O)c1nccnc1N, Score: tensor([0.8296]) 
Step: remove fragment, Previous ligand: [1*]C(=O)c1c[nH+]ccc1C(=O)NC(=O)c1nccnc1N, New ligand: [6*]C(=O)NC(=O)c1nccnc1N, Score: tensor([0.8167]) 
Step: add fragment, Previous ligand: [6*]C(=O)NC(=O)c1nccnc1N, New ligand: [16*]c1cc[nH+]cc1C(=O)NC(=O)c1nccnc1N, Score: tensor([0.8419]) 
Step: add fragment, Previous ligand: [16*]c1cc[nH+]cc1C(=O)NC(=O)c1nccnc1N, New ligand: [5*]Nc1cc[nH+]cc1C(=O)NC(=O)c1nccnc1N, Score: tensor([0.8363]) 
Step: remove fragment, Previous ligand: [5*]Nc1cc[nH+]cc1C(=O)NC(=O)c1nccnc1N, New ligand: [5*]Nc1cc[nH+]cc1C(=O)NC(=O)c1nccnc1N, Score: tensor([0.8363]) 
Step: add fragment, Previous ligand: [5*]Nc1cc[nH+]cc1C(=O)NC(=O)c1nccnc1N, New ligand: [6*]C(=O)Nc1cc[nH+]cc1C(=O)NC(=O)c1nccnc1N, Score: tensor([0.8181]) 
Step: remove fragment, Previous ligand: [6*]C(=O)Nc1cc[nH+]cc1C(=O)NC(=O)c1nccnc1N, New ligand: [6*]C(=O)Nc1cc[nH+]cc1C(=O)NC(=O)c1nccnc1N, Score: tensor([0.8181]) 
Step: remove fragment, Previous ligand: [6*]C(=O)Nc1cc[nH+]cc1C(=O)NC(=O)c1nccnc1N, New ligand: [6*]C(=O)NC(=O)c1nccnc1N, Score: tensor([0.8169]) 
Step: add fragment, Previous ligand: [6*]C(=O)NC(=O)c1nccnc1N, New ligand: [16*]c1cc[nH+]cc1C(=O)NC(=O)c1nccnc1N, Score: tensor([0.8427]) 
Step: add fragment, Previous ligand: [16*]c1cc[nH+]cc1C(=O)NC(=O)c1nccnc1N, New ligand: [5*]Nc1cc[nH+]cc1C(=O)NC(=O)c1nccnc1N, Score: tensor([0.8356]) 
Step: remove fragment, Previous ligand: [5*]Nc1cc[nH+]cc1C(=O)NC(=O)c1nccnc1N, New ligand: [5*]Nc1cc[nH+]cc1[16*], Score: tensor([0.4512]) 
Step: add fragment, Previous ligand: [5*]Nc1cc[nH+]cc1[16*], New ligand: [5*]Nc1cc[nH+]cc1-c1nccnc1N, Score: tensor([0.5917]) 
Step: remove fragment, Previous ligand: [5*]Nc1cc[nH+]cc1-c1nccnc1N, New ligand: [5*]Nc1cc[nH+]cc1-c1nccnc1N, Score: tensor([0.5917]) 
Step: remove fragment, Previous ligand: [5*]Nc1cc[nH+]cc1-c1nccnc1N, New ligand: [5*]Nc1cc[nH+]cc1[16*], Score: tensor([0.4499]) 
Step: add fragment, Previous ligand: [5*]Nc1cc[nH+]cc1[16*], New ligand: [5*]Nc1cc[nH+]cc1N[5*], Score: tensor([0.5426]) 
Step: remove fragment, Previous ligand: [5*]Nc1cc[nH+]cc1N[5*], New ligand: [5*]Nc1cc[nH+]cc1[16*], Score: tensor([0.4499]) 
Step: add fragment, Previous ligand: [5*]Nc1cc[nH+]cc1[16*], New ligand: [1*]C(=O)c1c[nH+]ccc1N[5*], Score: tensor([0.5093]) 
Step: add fragment, Previous ligand: [1*]C(=O)c1c[nH+]ccc1N[5*], New ligand: [1*]C(=O)c1c[nH+]ccc1Nc1nccnc1N, Score: tensor([0.7928]) 
Step: remove fragment, Previous ligand: [1*]C(=O)c1c[nH+]ccc1Nc1nccnc1N, New ligand: [1*]C(=O)c1c[nH+]ccc1Nc1nccnc1N, Score: tensor([0.7928]) 
Step: remove fragment, Previous ligand: [1*]C(=O)c1c[nH+]ccc1Nc1nccnc1N, New ligand: [1*]C(=O)c1c[nH+]ccc1Nc1nccnc1N, Score: tensor([0.7928]) 
Step: add fragment, Previous ligand: [1*]C(=O)c1c[nH+]ccc1Nc1nccnc1N, New ligand: Nc1nccnc1Nc1cc[nH+]cc1C(=O)N1CCC[C@H]([NH3+])C1, Score: tensor([0.8268]) 
Step: remove fragment, Previous ligand: Nc1nccnc1Nc1cc[nH+]cc1C(=O)N1CCC[C@H]([NH3+])C1, New ligand: Nc1nccnc1Nc1cc[nH+]cc1C(=O)N1CCC[C@H]([NH3+])C1, Score: tensor([0.8268]) 
Step: remove fragment, Previous ligand: Nc1nccnc1Nc1cc[nH+]cc1C(=O)N1CCC[C@H]([NH3+])C1, New ligand: [1*]C(=O)c1c[nH+]ccc1Nc1nccnc1N, Score: tensor([0.7919]) 
Step: add fragment, Previous ligand: [1*]C(=O)c1c[nH+]ccc1Nc1nccnc1N, New ligand: [5*]NC(=O)c1c[nH+]ccc1Nc1nccnc1N, Score: tensor([0.7124]) 
Step: add fragment, Previous ligand: [5*]NC(=O)c1c[nH+]ccc1Nc1nccnc1N, New ligand: Nc1nccnc1NC(=O)c1c[nH+]ccc1Nc1nccnc1N, Score: tensor([0.7262]) 
Step: remove fragment, Previous ligand: Nc1nccnc1NC(=O)c1c[nH+]ccc1Nc1nccnc1N, New ligand: [1*]C(=O)c1c[nH+]ccc1Nc1nccnc1N, Score: tensor([0.7922]) 
Step: remove fragment, Previous ligand: [16*]c1c[nH+]ccc1-c1cc[nH+]cc1NC(=O)c1nccnc1N, New ligand: [16*]c1c[nH+]ccc1-c1cc[nH+]cc1NC(=O)c1nccnc1N, Score: tensor([0.8561]) 
Step: add fragment, Previous ligand: [16*]c1c[nH+]ccc1-c1cc[nH+]cc1NC(=O)c1nccnc1N, New ligand: [5*]Nc1c[nH+]ccc1-c1cc[nH+]cc1NC(=O)c1nccnc1N, Score: tensor([0.8550]) 
Step: add fragment, Previous ligand: [5*]Nc1c[nH+]ccc1-c1cc[nH+]cc1NC(=O)c1nccnc1N, New ligand: [6*]C(=O)Nc1c[nH+]ccc1-c1cc[nH+]cc1NC(=O)c1nccnc1N, Score: tensor([0.8410]) 
Step: remove fragment, Previous ligand: [6*]C(=O)Nc1c[nH+]ccc1-c1cc[nH+]cc1NC(=O)c1nccnc1N, New ligand: [6*]C(=O)Nc1c[nH+]ccc1-c1cc[nH+]cc1[16*], Score: tensor([0.6045]) 
Step: add fragment, Previous ligand: [6*]C(=O)Nc1c[nH+]ccc1-c1cc[nH+]cc1[16*], New ligand: [16*]c1cc[nH+]cc1C(=O)Nc1c[nH+]ccc1-c1cc[nH+]cc1[16*], Score: tensor([0.7232]) 
Step: add fragment, Previous ligand: [16*]c1cc[nH+]cc1C(=O)Nc1c[nH+]ccc1-c1cc[nH+]cc1[16*], New ligand: [1*]C(=O)c1c[nH+]ccc1-c1cc[nH+]cc1NC(=O)c1c[nH+]ccc1[16*], Score: tensor([0.5762]) 
Step: remove fragment, Previous ligand: [1*]C(=O)c1c[nH+]ccc1-c1cc[nH+]cc1NC(=O)c1c[nH+]ccc1[16*], New ligand: [16*]c1cc[nH+]cc1C(=O)Nc1c[nH+]ccc1-c1cc[nH+]cc1[16*], Score: tensor([0.7189]) 
Step: add fragment, Previous ligand: [16*]c1cc[nH+]cc1C(=O)Nc1c[nH+]ccc1-c1cc[nH+]cc1[16*], New ligand: [16*]c1cc[nH+]cc1C(=O)Nc1c[nH+]ccc1-c1cc[nH+]cc1[16*], Score: tensor([0.7189]) 
Step: remove fragment, Previous ligand: [16*]c1cc[nH+]cc1C(=O)Nc1c[nH+]ccc1-c1cc[nH+]cc1[16*], New ligand: [16*]c1cc[nH+]cc1C(=O)Nc1c[nH+]ccc1-c1cc[nH+]cc1[16*], Score: tensor([0.7189]) 
Step: add fragment, Previous ligand: [16*]c1cc[nH+]cc1C(=O)Nc1c[nH+]ccc1-c1cc[nH+]cc1[16*], New ligand: [16*]c1cc[nH+]cc1C(=O)Nc1c[nH+]ccc1-c1cc[nH+]cc1-c1nccnc1N, Score: tensor([0.6146]) 
Step: add fragment, Previous ligand: [16*]c1cc[nH+]cc1C(=O)Nc1c[nH+]ccc1-c1cc[nH+]cc1-c1nccnc1N, New ligand: Nc1nccnc1-c1c[nH+]ccc1-c1cc[nH+]cc1NC(=O)c1c[nH+]ccc1N1CCC[C@H]([NH3+])C1, Score: tensor([0.6140]) 
Step: remove fragment, Previous ligand: Nc1nccnc1-c1c[nH+]ccc1-c1cc[nH+]cc1NC(=O)c1c[nH+]ccc1N1CCC[C@H]([NH3+])C1, New ligand: [16*]c1c[nH+]ccc1-c1cc[nH+]cc1NC(=O)c1c[nH+]ccc1N1CCC[C@H]([NH3+])C1, Score: tensor([0.7577]) 
Step: remove fragment, Previous ligand: [16*]c1c[nH+]ccc1-c1cc[nH+]cc1NC(=O)c1c[nH+]ccc1N1CCC[C@H]([NH3+])C1, New ligand: [16*]c1cc[nH+]cc1NC(=O)c1c[nH+]ccc1N1CCC[C@H]([NH3+])C1, Score: tensor([0.7812]) 
